,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2
0,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.6062054,0.6062058,0.6062058,0.6062058,0.6062058
0,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.6062054,0.6062058,0.6062058,0.6062058,0.6062058
0,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.6062054,0.6062058,0.6062058,0.6062058,0.6062058
0,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.6062054,0.6062058,0.6062058,0.6062058,0.6062058
0,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.6062054,0.6062058,0.6062058,0.6062058,0.6062058
0,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.6062054,0.6062058,0.6062058,0.6062058,0.6062058
0,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.6062054,0.6062058,0.6062058,0.6062058,0.6062058
0,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.6062054,0.6062058,0.6062058,0.6062058,0.6062058
0,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.99999994,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.6062054,0.6062058,0.6062058,0.6062058,0.6062058
0,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.99999994,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.6062054,0.6062058,0.6062058,0.6062058,0.6062058
0,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.99999994,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.6062054,0.6062058,0.6062058,0.6062058,0.6062058
0,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.99999994,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.6062054,0.6062058,0.6062058,0.6062058,0.6062058
0,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.99999994,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.6062054,0.6062058,0.6062058,0.6062058,0.6062058
0,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.99999994,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.6062054,0.6062058,0.6062058,0.6062058,0.6062058
0,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.99999994,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.6062054,0.6062058,0.6062058,0.6062058,0.6062058
0,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.99999994,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.6062054,0.6062058,0.6062058,0.6062058,0.6062058
0,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,1.0000001,0.73032343,0.73032343,0.73032343,0.73032343,0.73032343,0.73032343,0.6062055,0.6062058,0.6062058,0.6062058,0.6062058
1,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032343,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.5346579,0.534658,0.534658,0.534658,0.534658
1,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032343,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.5346579,0.534658,0.534658,0.534658,0.534658
1,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032343,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.5346579,0.534658,0.534658,0.534658,0.534658
1,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032343,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.5346579,0.534658,0.534658,0.534658,0.534658
1,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032343,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.5346579,0.534658,0.534658,0.534658,0.534658
1,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032355,0.73032343,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.5346579,0.534658,0.534658,0.534658,0.534658
2,0.6062054,0.6062054,0.6062054,0.6062054,0.6062054,0.6062054,0.6062054,0.6062054,0.6062054,0.6062054,0.6062054,0.6062054,0.6062054,0.6062054,0.6062054,0.6062054,0.6062055,0.5346579,0.5346579,0.5346579,0.5346579,0.5346579,0.5346579,0.99999994,1.0000001,1.0000001,1.0000001,1.0000001
2,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.534658,0.534658,0.534658,0.534658,0.534658,0.534658,1.0000001,1.0,1.0,1.0,1.0
2,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.534658,0.534658,0.534658,0.534658,0.534658,0.534658,1.0000001,1.0,1.0,1.0,1.0
2,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.534658,0.534658,0.534658,0.534658,0.534658,0.534658,1.0000001,1.0,1.0,1.0,1.0
2,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.6062058,0.534658,0.534658,0.534658,0.534658,0.534658,0.534658,1.0000001,1.0,1.0,1.0,1.0
